,Unnamed: 0,Province_left,Health region,Hospital name,Type of hospital*,Teaching status,Intensive Care,Obstetrics,Pediatrics,"Mental Health 
and Addictions ",Rehabilitation,Long-Term Care,Other Acute,Total,Postal Code,Latitude,Longitude,geometry,index_right,OBJECTID,HR_UID,Province_right,ENGNAME,FRENAME,CurrentCas,CurrentDea,CurrentRec,CurrentTes,TotalPop20,Pop0to4_20,Pop5to9_20,Pop10to14_,Pop15to19_,Pop20to24_,Pop25to29_,Pop30to34_,Pop35to39_,Pop40to44_,Pop45to49_,Pop50to54_,Pop55to59_,Pop60to64_,Pop65to69_,Pop70to74_,Pop75to79_,Pop80to84_,Pop85Older,AverageAge,MedianAge_,Last_Updat,SourceURL,GlobalID,CurrentC_1,NewCaseRat,SHAPE_Leng,SHAPE_Area
314,316,Newfoundland and Labrador,Eastern Health,Carbonear General Hospital,G,Non-Teaching,6,10,0,0,0,0,56,72,A1Y 1A4,47.725256200000004,-53.22657120000001,POINT (-53.22657120000001 47.7252562),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
315,317,Newfoundland and Labrador,Eastern Health,Dr. A. A. Wilkinson Memorial Health Centre,G,Non-Teaching,0,0,0,0,0,0,4,4,A0A 3G0,48.071582,-53.0050695,POINT (-53.0050695 48.071582),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
316,318,Newfoundland and Labrador,Eastern Health,Dr. G. B. Cross Memorial Hospital,"G,E,R",Non-Teaching,4,9,0,0,0,44,28,85,A5A 1K3,48.1649933,-53.9844029,POINT (-53.9844029 48.1649933),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
317,319,Newfoundland and Labrador,Eastern Health,Dr. Leonard A. Miller Centre,"R,E,G",Non-Teaching,0,0,0,0,62,56,10,128,A1A 3Z9,47.575393299999995,-52.694886200000006,POINT (-52.69488620000001 47.57539329999999),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
318,320,Newfoundland and Labrador,Eastern Health,Dr. S. Beckley Health Centre,"E,G",Non-Teaching,0,0,0,0,0,61,0,61,A0E 1W0,47.0947065,-55.7615698,POINT (-55.7615698 47.0947065),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
319,321,Newfoundland and Labrador,Eastern Health,Dr. Walter Templeman Health Centre,"E,G",Non-Teaching,0,0,0,0,0,17,3,20,A0A 4H0,47.6456833,-52.946979799999994,POINT (-52.94697979999999 47.6456833),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
320,322,Newfoundland and Labrador,Eastern Health,Health Sciences Centre-St. John’s,"G,S-Psy",Teaching,34,34,0,20,0,0,260,348,A1B 3V6,47.5715662,-52.742703299999995,POINT (-52.7427033 47.5715662),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
321,323,Newfoundland and Labrador,Eastern Health,Janeway Children’s Health and Rehabilitation Centre,"S-Ped,R,S-Psy",Teaching,29,0,0,8,0,0,42,79,A1B 3V6,47.5726027,-52.7426791,POINT (-52.7426791 47.5726027),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
322,324,Newfoundland and Labrador,Eastern Health,Placentia Health Centre,"E,G",Non-Teaching,0,0,0,0,0,75,10,85,A0B 2Y0,47.238140200000004,-53.963063399999996,POINT (-53.9630634 47.2381402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,325,Newfoundland and Labrador,Eastern Health,St. Clare’s Mercy Hospital,G,Teaching,12,0,0,0,0,0,180,192,A1C 5B8,47.5577518,-52.721596,POINT (-52.721596 47.5577518),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
324,326,Newfoundland and Labrador,Eastern Health,U.S. Memorial Health Centre,"E,G",Non-Teaching,0,0,0,0,0,40,0,40,A0E 2V0,46.9300113,-55.3991252,POINT (-55.3991252 46.9300113),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
325,327,Newfoundland and Labrador,Eastern Health,Waterford Hospital,"S-Psy,E",Teaching,0,0,0,121,0,0,0,121,A1E 4J8,47.528946999999995,-52.74943100000001,POINT (-52.74943100000001 47.528947),59.0,60.0,1011,NL,Eastern Regional Health Authority,Eastern Regional Health Authority,249.0,3.0,244.0,22939.0,310426.0,13206.0,14725.0,15800.0,15452.0,17303.0,20899.0,21671.0,21209.0,20119.0,21197.0,23082.0,23730.0,22387.0,20826.0,16799.0,10454.0,6317.0,5250.0,43.0,43.7,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{D114336B-693F-4B8C-9D5C-2426B428FA8E},1.0,0.046019709321108,31.06640827381014,2.531071897401504
326,328,Newfoundland and Labrador,Labrador–Grenfell Health,Charles S. Curtis Memorial Hospital,"G,S-Psy",Non-Teaching,4,14,0,0,0,0,24,42,A0K 4S0,51.362288799999995,-55.5869787,POINT (-55.5869787 51.36228879999999),62.0,63.0,1014,NL,Labrador-Grenfell Regional Health Authority,Labrador-Grenfell Regional Health Authority,6.0,0.0,6.0,1655.0,35649.0,1935.0,2184.0,2180.0,2094.0,2036.0,2133.0,2050.0,2379.0,2338.0,2652.0,2849.0,2662.0,2476.0,2178.0,1553.0,972.0,574.0,404.0,40.6,41.8,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{7F2B2535-147D-49A7-A82B-376D1813F23B},155.0,0.0,213.67584133093268,41.12931138659578
327,329,Newfoundland and Labrador,Labrador–Grenfell Health,Labrador Health Centre,G,Non-Teaching,0,4,0,0,0,0,20,24,A0P 1C0,53.2961103,-60.337714600000005,POINT (-60.33771460000001 53.2961103),62.0,63.0,1014,NL,Labrador-Grenfell Regional Health Authority,Labrador-Grenfell Regional Health Authority,6.0,0.0,6.0,1655.0,35649.0,1935.0,2184.0,2180.0,2094.0,2036.0,2133.0,2050.0,2379.0,2338.0,2652.0,2849.0,2662.0,2476.0,2178.0,1553.0,972.0,574.0,404.0,40.6,41.8,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{7F2B2535-147D-49A7-A82B-376D1813F23B},155.0,0.0,213.67584133093268,41.12931138659578
328,330,Newfoundland and Labrador,Labrador–Grenfell Health,Labrador South Health Centre,E,Non-Teaching,0,0,0,0,0,13,0,13,A0K 2P0,51.473889,-56.960102,POINT (-56.960102 51.473889),62.0,63.0,1014,NL,Labrador-Grenfell Regional Health Authority,Labrador-Grenfell Regional Health Authority,6.0,0.0,6.0,1655.0,35649.0,1935.0,2184.0,2180.0,2094.0,2036.0,2133.0,2050.0,2379.0,2338.0,2652.0,2849.0,2662.0,2476.0,2178.0,1553.0,972.0,574.0,404.0,40.6,41.8,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{7F2B2535-147D-49A7-A82B-376D1813F23B},155.0,0.0,213.67584133093268,41.12931138659578
329,331,Newfoundland and Labrador,Labrador–Grenfell Health,Labrador West Health Centre,"G,E",Non-Teaching,0,0,0,0,0,13,15,28,A2V 0B2,52.9495088,-66.9360439,POINT (-66.9360439 52.9495088),62.0,63.0,1014,NL,Labrador-Grenfell Regional Health Authority,Labrador-Grenfell Regional Health Authority,6.0,0.0,6.0,1655.0,35649.0,1935.0,2184.0,2180.0,2094.0,2036.0,2133.0,2050.0,2379.0,2338.0,2652.0,2849.0,2662.0,2476.0,2178.0,1553.0,972.0,574.0,404.0,40.6,41.8,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{7F2B2535-147D-49A7-A82B-376D1813F23B},155.0,0.0,213.67584133093268,41.12931138659578
330,332,Newfoundland and Labrador,Western Health,Bonne Bay Health Centre,"E,G",Non-Teaching,0,0,0,0,0,14,8,22,A0K 3V0,49.5367665,-57.8752415,POINT (-57.8752415 49.5367665),61.0,62.0,1013,NL,Western Regional Health Authority,Western Regional Health Authority,4.0,0.0,4.0,4482.0,73072.0,2821.0,3215.0,3485.0,3627.0,3610.0,3564.0,3185.0,3480.0,3803.0,4835.0,5964.0,6463.0,6588.0,6139.0,5089.0,3257.0,2130.0,1817.0,46.7,50.8,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{E0B60ACB-E435-4176-BF14-F55F215F8120},144.0,0.0,28.598078562055477,4.197755952287623
331,333,Newfoundland and Labrador,Western Health,Calder Health Centre,"E,G",Non-Teaching,0,0,0,0,0,18,3,21,A0N 2H0,47.6139597,-57.6223721,POINT (-57.6223721 47.6139597),61.0,62.0,1013,NL,Western Regional Health Authority,Western Regional Health Authority,4.0,0.0,4.0,4482.0,73072.0,2821.0,3215.0,3485.0,3627.0,3610.0,3564.0,3185.0,3480.0,3803.0,4835.0,5964.0,6463.0,6588.0,6139.0,5089.0,3257.0,2130.0,1817.0,46.7,50.8,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{E0B60ACB-E435-4176-BF14-F55F215F8120},144.0,0.0,28.598078562055477,4.197755952287623
332,334,Newfoundland and Labrador,Western Health,Dr. Charles L. LeGrow Health Centre,"E,G",Non-Teaching,0,0,0,0,0,30,14,44,A0N 1K0,47.5887708,-59.162981200000004,POINT (-59.1629812 47.5887708),61.0,62.0,1013,NL,Western Regional Health Authority,Western Regional Health Authority,4.0,0.0,4.0,4482.0,73072.0,2821.0,3215.0,3485.0,3627.0,3610.0,3564.0,3185.0,3480.0,3803.0,4835.0,5964.0,6463.0,6588.0,6139.0,5089.0,3257.0,2130.0,1817.0,46.7,50.8,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{E0B60ACB-E435-4176-BF14-F55F215F8120},144.0,0.0,28.598078562055477,4.197755952287623
333,335,Newfoundland and Labrador,Western Health,Rufus Guinchard Health Care Centre,"E,G",Non-Teaching,0,0,0,0,0,22,7,29,A0K 4C0,50.6496196,-57.3053589,POINT (-57.3053589 50.6496196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,336,Newfoundland and Labrador,Western Health,Sir Thomas Roddick Hospital,G,Non-Teaching,3,0,0,0,0,0,41,44,A2N 2V6,48.5594525,-58.552767599999996,POINT (-58.5527676 48.5594525),61.0,62.0,1013,NL,Western Regional Health Authority,Western Regional Health Authority,4.0,0.0,4.0,4482.0,73072.0,2821.0,3215.0,3485.0,3627.0,3610.0,3564.0,3185.0,3480.0,3803.0,4835.0,5964.0,6463.0,6588.0,6139.0,5089.0,3257.0,2130.0,1817.0,46.7,50.8,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{E0B60ACB-E435-4176-BF14-F55F215F8120},144.0,0.0,28.598078562055477,4.197755952287623
335,337,Newfoundland and Labrador,Western Health,Western Memorial Regional Hospital,"G,S-Psy,S-Ped",Non-Teaching,8,11,15,23,8,0,152,217,A2H 6J7,48.948501799999995,-57.9305905,POINT (-57.9305905 48.9485018),61.0,62.0,1013,NL,Western Regional Health Authority,Western Regional Health Authority,4.0,0.0,4.0,4482.0,73072.0,2821.0,3215.0,3485.0,3627.0,3610.0,3564.0,3185.0,3480.0,3803.0,4835.0,5964.0,6463.0,6588.0,6139.0,5089.0,3257.0,2130.0,1817.0,46.7,50.8,2020-09-07,https://covid-19-newfoundland-and-labrador-gnl.hub.arcgis.com/,{E0B60ACB-E435-4176-BF14-F55F215F8120},144.0,0.0,28.598078562055477,4.197755952287623
336,338,Nova Scotia,Central Zone,Dartmouth General Hospital,G,Non-Teaching,8,0,0,0,0,0,107,115,B2Y 4G8,44.654041799999995,-63.5476657,POINT (-63.5476657 44.65404179999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,339,Nova Scotia,Central Zone,East Coast Forensic Psychiatric Hospital,S-Psy,Non-Teaching,0,0,0,91,0,0,0,91,B3B 2B8,44.721461700000006,-63.5918,POINT (-63.5918 44.72146170000001),44.0,45.0,1204,NS,Zone 4 - Central,Zone 4 - Central,909.0,,,,444740.0,20852.0,21800.0,21003.0,21913.0,29500.0,36142.0,36589.0,33284.0,30230.0,29568.0,29112.0,32973.0,29484.0,24025.0,19924.0,12589.0,7900.0,7852.0,41.2,40.2,2020-09-06,https://novascotia.ca/coronavirus/data/,{A3E49581-AC79-4B9C-ADBE-4E1605B1A2EB},15.0,0.0,9.325197454005126,0.841994937438378
338,340,Nova Scotia,Central Zone,Eastern Shore Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,5,5,B0J 3B0,44.920671,-62.532982999999994,POINT (-62.53298299999999 44.920671),44.0,45.0,1204,NS,Zone 4 - Central,Zone 4 - Central,909.0,,,,444740.0,20852.0,21800.0,21003.0,21913.0,29500.0,36142.0,36589.0,33284.0,30230.0,29568.0,29112.0,32973.0,29484.0,24025.0,19924.0,12589.0,7900.0,7852.0,41.2,40.2,2020-09-06,https://novascotia.ca/coronavirus/data/,{A3E49581-AC79-4B9C-ADBE-4E1605B1A2EB},15.0,0.0,9.325197454005126,0.841994937438378
339,341,Nova Scotia,Central Zone,Hants Community Hospital,"G,E",Non-Teaching,0,0,0,0,0,32,38,70,B0N 2T0,44.986332,-64.120317,POINT (-64.120317 44.986332),44.0,45.0,1204,NS,Zone 4 - Central,Zone 4 - Central,909.0,,,,444740.0,20852.0,21800.0,21003.0,21913.0,29500.0,36142.0,36589.0,33284.0,30230.0,29568.0,29112.0,32973.0,29484.0,24025.0,19924.0,12589.0,7900.0,7852.0,41.2,40.2,2020-09-06,https://novascotia.ca/coronavirus/data/,{A3E49581-AC79-4B9C-ADBE-4E1605B1A2EB},15.0,0.0,9.325197454005126,0.841994937438378
340,342,Nova Scotia,Central Zone,Musquodoboit Valley Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,6,6,B0N 1X0,45.040326,-63.140478,POINT (-63.140478 45.040326),44.0,45.0,1204,NS,Zone 4 - Central,Zone 4 - Central,909.0,,,,444740.0,20852.0,21800.0,21003.0,21913.0,29500.0,36142.0,36589.0,33284.0,30230.0,29568.0,29112.0,32973.0,29484.0,24025.0,19924.0,12589.0,7900.0,7852.0,41.2,40.2,2020-09-06,https://novascotia.ca/coronavirus/data/,{A3E49581-AC79-4B9C-ADBE-4E1605B1A2EB},15.0,0.0,9.325197454005126,0.841994937438378
341,343,Nova Scotia,Central Zone,Nova Scotia Hospital,S-Psy,Teaching,0,0,0,98,0,0,0,98,B2Y 0A5,44.653468,-63.549254000000005,POINT (-63.549254 44.653468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,344,Nova Scotia,Central Zone,Queen Elizabeth II Health Sciences Centre,"G,E,R,S-Psy",Teaching,46,0,0,47,92,175,615,975,B3H 2Y9,44.6387443,-63.580568500000005,POINT (-63.58056850000001 44.6387443),44.0,45.0,1204,NS,Zone 4 - Central,Zone 4 - Central,909.0,,,,444740.0,20852.0,21800.0,21003.0,21913.0,29500.0,36142.0,36589.0,33284.0,30230.0,29568.0,29112.0,32973.0,29484.0,24025.0,19924.0,12589.0,7900.0,7852.0,41.2,40.2,2020-09-06,https://novascotia.ca/coronavirus/data/,{A3E49581-AC79-4B9C-ADBE-4E1605B1A2EB},15.0,0.0,9.325197454005126,0.841994937438378
343,345,Nova Scotia,Central Zone,Twin Oaks Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,15,15,B0J 2L0,44.783052000000005,-63.158434,POINT (-63.158434 44.783052),44.0,45.0,1204,NS,Zone 4 - Central,Zone 4 - Central,909.0,,,,444740.0,20852.0,21800.0,21003.0,21913.0,29500.0,36142.0,36589.0,33284.0,30230.0,29568.0,29112.0,32973.0,29484.0,24025.0,19924.0,12589.0,7900.0,7852.0,41.2,40.2,2020-09-06,https://novascotia.ca/coronavirus/data/,{A3E49581-AC79-4B9C-ADBE-4E1605B1A2EB},15.0,0.0,9.325197454005126,0.841994937438378
344,346,Nova Scotia,Eastern Zone,Buchanan Memorial Community Health Centre,G,Non-Teaching,0,0,0,0,0,0,10,10,B0C 1N0,46.810500399999995,-60.334162,POINT (-60.334162 46.8105004),43.0,44.0,1203,NS,Zone 3 - Eastern,Zone 3 - Eastern,54.0,,,,138177.0,6134.0,6346.0,6874.0,7397.0,8242.0,7725.0,6224.0,6184.0,6829.0,7876.0,9501.0,11662.0,12178.0,11135.0,9463.0,6459.0,4102.0,3846.0,45.8,49.5,2020-09-06,https://novascotia.ca/coronavirus/data/,{DCBECB6A-D594-45A8-808B-D5D1DC38C6F3},6.0,0.0,21.753082733118443,1.914740107996837
345,347,Nova Scotia,Eastern Zone,Cape Breton Healthcare Complex,"G,S-Psy,E,S-Ped",Non-Teaching,19,12,8,58,21,24,317,459,B1P 1P3,46.112920200000005,-60.1742686,POINT (-60.1742686 46.1129202),43.0,44.0,1203,NS,Zone 3 - Eastern,Zone 3 - Eastern,54.0,,,,138177.0,6134.0,6346.0,6874.0,7397.0,8242.0,7725.0,6224.0,6184.0,6829.0,7876.0,9501.0,11662.0,12178.0,11135.0,9463.0,6459.0,4102.0,3846.0,45.8,49.5,2020-09-06,https://novascotia.ca/coronavirus/data/,{DCBECB6A-D594-45A8-808B-D5D1DC38C6F3},6.0,0.0,21.753082733118443,1.914740107996837
346,348,Nova Scotia,Eastern Zone,Eastern Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,6,6,B0H 1H0,45.33296370000001,-60.98381260000001,POINT (-60.98381260000001 45.33296370000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,349,Nova Scotia,Eastern Zone,Guysborough Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,10,10,B0H 1N0,45.402337,-61.507151,POINT (-61.507151 45.402337),43.0,44.0,1203,NS,Zone 3 - Eastern,Zone 3 - Eastern,54.0,,,,138177.0,6134.0,6346.0,6874.0,7397.0,8242.0,7725.0,6224.0,6184.0,6829.0,7876.0,9501.0,11662.0,12178.0,11135.0,9463.0,6459.0,4102.0,3846.0,45.8,49.5,2020-09-06,https://novascotia.ca/coronavirus/data/,{DCBECB6A-D594-45A8-808B-D5D1DC38C6F3},6.0,0.0,21.753082733118443,1.914740107996837
348,350,Nova Scotia,Eastern Zone,Inverness Consolidated Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,33,33,B0E 1N0,46.227023200000005,-61.3048427,POINT (-61.3048427 46.2270232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,351,Nova Scotia,Eastern Zone,Sacred Heart Hospital,G,Non-Teaching,0,0,0,0,0,0,10,10,B0E 1H0,46.623523,-61.015063,POINT (-61.015063 46.623523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,352,Nova Scotia,Eastern Zone,St. Martha’s Regional Hospital,"G,R,S-Psy,S-Ped,E",Non-Teaching,6,9,6,8,13,5,45,92,B2G 2G4,45.6281633,-61.9820817,POINT (-61.9820817 45.6281633),43.0,44.0,1203,NS,Zone 3 - Eastern,Zone 3 - Eastern,54.0,,,,138177.0,6134.0,6346.0,6874.0,7397.0,8242.0,7725.0,6224.0,6184.0,6829.0,7876.0,9501.0,11662.0,12178.0,11135.0,9463.0,6459.0,4102.0,3846.0,45.8,49.5,2020-09-06,https://novascotia.ca/coronavirus/data/,{DCBECB6A-D594-45A8-808B-D5D1DC38C6F3},6.0,0.0,21.753082733118443,1.914740107996837
351,353,Nova Scotia,Eastern Zone,St. Mary’s Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,6,6,B0J 3C0,45.1469359,-61.98178000000001,POINT (-61.98178000000001 45.1469359),43.0,44.0,1203,NS,Zone 3 - Eastern,Zone 3 - Eastern,54.0,,,,138177.0,6134.0,6346.0,6874.0,7397.0,8242.0,7725.0,6224.0,6184.0,6829.0,7876.0,9501.0,11662.0,12178.0,11135.0,9463.0,6459.0,4102.0,3846.0,45.8,49.5,2020-09-06,https://novascotia.ca/coronavirus/data/,{DCBECB6A-D594-45A8-808B-D5D1DC38C6F3},6.0,0.0,21.753082733118443,1.914740107996837
352,354,Nova Scotia,Eastern Zone,Strait Richmond Hospital,"G,R",Non-Teaching,0,0,0,11,5,0,15,31,B0E 1J0,45.617084000000006,-61.222926,POINT (-61.222926 45.61708400000001),43.0,44.0,1203,NS,Zone 3 - Eastern,Zone 3 - Eastern,54.0,,,,138177.0,6134.0,6346.0,6874.0,7397.0,8242.0,7725.0,6224.0,6184.0,6829.0,7876.0,9501.0,11662.0,12178.0,11135.0,9463.0,6459.0,4102.0,3846.0,45.8,49.5,2020-09-06,https://novascotia.ca/coronavirus/data/,{DCBECB6A-D594-45A8-808B-D5D1DC38C6F3},6.0,0.0,21.753082733118443,1.914740107996837
353,355,Nova Scotia,Eastern Zone,Victoria County Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,12,12,B0E 1B0,46.100264,-60.756029000000005,POINT (-60.75602900000001 46.100264),43.0,44.0,1203,NS,Zone 3 - Eastern,Zone 3 - Eastern,54.0,,,,138177.0,6134.0,6346.0,6874.0,7397.0,8242.0,7725.0,6224.0,6184.0,6829.0,7876.0,9501.0,11662.0,12178.0,11135.0,9463.0,6459.0,4102.0,3846.0,45.8,49.5,2020-09-06,https://novascotia.ca/coronavirus/data/,{DCBECB6A-D594-45A8-808B-D5D1DC38C6F3},6.0,0.0,21.753082733118443,1.914740107996837
354,356,Nova Scotia,IWK Health Centre,IWK Health Centre,"S-Ped,S-Oth",Teaching,5,46,0,17,0,0,64,132,B3K 6R8,44.6374778,-63.583568500000005,POINT (-63.58356850000001 44.6374778),44.0,45.0,1204,NS,Zone 4 - Central,Zone 4 - Central,909.0,,,,444740.0,20852.0,21800.0,21003.0,21913.0,29500.0,36142.0,36589.0,33284.0,30230.0,29568.0,29112.0,32973.0,29484.0,24025.0,19924.0,12589.0,7900.0,7852.0,41.2,40.2,2020-09-06,https://novascotia.ca/coronavirus/data/,{A3E49581-AC79-4B9C-ADBE-4E1605B1A2EB},15.0,0.0,9.325197454005126,0.841994937438378
355,357,Nova Scotia,Northern Zone,Aberdeen Hospital,"G,S-Psy",Non-Teaching,10,11,0,12,0,0,80,113,B2H 3S6,45.572862,-62.642863,POINT (-62.642863 45.572862),64.0,65.0,1202,NS,Zone 2 - Northern,Zone 2 - Northern,67.0,,,,145940.0,6458.0,7111.0,7538.0,7990.0,8261.0,7563.0,6874.0,7544.0,8353.0,9644.0,10425.0,12329.0,11922.0,10747.0,9238.0,6108.0,3918.0,3917.0,44.9,47.7,2020-09-06,https://novascotia.ca/coronavirus/data/,{80A0E56C-3726-41A0-845A-7B92233F6761},9.0,0.0,11.578777868257347,1.431020567046202
356,358,Nova Scotia,Northern Zone,All Saints Springhill Hospital,R,Non-Teaching,0,0,0,10,20,0,0,30,B0M 1X0,45.6502817,-64.0500522,POINT (-64.0500522 45.6502817),64.0,65.0,1202,NS,Zone 2 - Northern,Zone 2 - Northern,67.0,,,,145940.0,6458.0,7111.0,7538.0,7990.0,8261.0,7563.0,6874.0,7544.0,8353.0,9644.0,10425.0,12329.0,11922.0,10747.0,9238.0,6108.0,3918.0,3917.0,44.9,47.7,2020-09-06,https://novascotia.ca/coronavirus/data/,{80A0E56C-3726-41A0-845A-7B92233F6761},9.0,0.0,11.578777868257347,1.431020567046202
